1461,1021
1131,1306
1447,1484
1221,1128
1331,1429
1181,1124
1022,1402
997,1439
1468,974
1324,1375
985,1105
1114,1374
1380,1381
1486,1474
964,1264
1268,1019
1490,1272
1071,1393
1288,1226
1133,1174
1137,1473
964,1160
1351,1003
902,1407
1036,1347
1417,1484
1119,1072
1051,1356
1336,1445
1217,1250
1386,1192
1454,1015
1192,1115
1363,1500
1177,1154
1180,1270
1048,1236
1213,1227
1095,1101
1365,1450
1439,1292
1388,1408
1332,1221
1128,1265
1443,1290
1275,1445
1275,1298
1054,1320
1124,1032
1249,1252
1419,937
1134,1249
944,1453
960,1026
1261,1403
1209,1266
1033,1003
1329,970
1050,1363
1403,1251
1313,941
1328,916
1486,935
904,1138
1019,952
1354,1270
1389,1417
1368,952
1371,1128
907,947
1014,1219
1375,1395
